Pdiff-wave time shift, Sdiff-wave time shift, Source lattitude,            Source longitude, Receiver lattitude, Receiver longitude,            Midpoint lattitude, Midpoint longitude
-17.1,4.8,-38.71,-73.84,42.7612,-100.318,2.09004477459,-86.6696151915
-17.5,4.2,-38.71,-73.84,42.6742,-99.6131,2.04222227441,-86.3376034311
-18.0,2.9,-38.71,-73.84,42.6229,-98.7546,2.01238203854,-85.9269366931
-19.0,1.5,-38.71,-73.84,42.6597,-97.9723,2.02828942343,-85.544165199
-19.0,1.3,-38.71,-73.84,42.6052,-97.0012,1.99673582877,-85.0787188268
-0.2,20.3,-38.71,-73.84,-13.4568,25.8337,-37.0469048673,-16.6267096976
-16.6,5.0,-38.71,-73.84,41.9492,-99.7196,1.66900819745,-86.4647475825
-17.7,3.4,-38.71,-73.84,42.176,-98.8387,1.7827840841,-86.0127693016
-18.1,4.0,-38.71,-73.84,42.0045,-98.008,1.69186554809,-85.6251332916
-18.9,3.8,-38.71,-73.84,42.1659,-97.2724,1.7723607793,-85.2516310202
-19.4,3.7,-38.71,-73.84,41.9666,-96.3762,1.66746182139,-84.8333508037
-19.6,2.0,-38.71,-73.84,42.1123,-95.5448,1.73960182757,-84.4154896656
-16.6,5.5,-38.71,-73.84,41.5371,-99.8723,1.45708241333,-86.581535394
-16.9,4.8,-38.71,-73.84,41.344,-98.9766,1.35512245502,-86.1623939801
-1.9,29.85,-38.71,-73.84,28.4948,-9.8487,-6.03669578646,-39.7263672324
-23.8,3.9,-38.71,-73.84,33.2599,-94.9851,-2.78187486113,-84.7808252192
19.6,-11.0,-20.68,168.34,49.2704,119.741,15.6286454185,148.627328397
-2.1,20.7,-20.68,168.34,46.1855,126.915,13.6263997964,150.849800265
-0.9,20.8,-20.68,168.34,46.9462,129.795,13.909514368,152.184126817
-17.8,10.1,-36.63,-73.56,37.954,-121.866,0.728583566458,-97.4876221248
-18.8,10.4,-36.63,-73.56,38.3453,-122.458,0.946146955804,-97.710841052
2.0,-22.7,-36.63,-73.56,44.835,-73.5883,4.12004875254,-73.5732786548
-23.1,-3.0,-36.63,-73.56,45.1293,-99.1446,4.376289593,-85.518012332
-17.4,12.6,-36.63,-73.56,44.3951,-110.576,4.11141673052,-90.9590558229
-19.6,12.1,-36.63,-73.56,38.9935,-123.072,1.30694124646,-97.8943607377
-19.4,5.2,-36.63,-73.56,44.0309,-102.86,3.84085112932,-87.3900730551
-20.5,3.5,-36.63,-73.56,44.069,-102.052,3.85362448524,-87.0050071808
-21.3,1.8,-36.63,-73.56,43.9996,-101.169,3.81032797038,-86.5975334265
-21.6,0.3,-36.63,-73.56,44.0215,-100.303,3.81468272438,-86.1870032302
-21.9,-0.8,-36.63,-73.56,43.9143,-99.4262,3.75263012588,-85.7856851358
9.4,-16.4,-36.63,-73.56,39.7997,-105.613,1.655606895,-89.2291393302
-21.7,1.4,-36.63,-73.56,43.3248,-99.4922,3.44931314027,-85.881146058
-22.3,0.7,-36.63,-73.56,43.2915,-98.7396,3.4270390449,-85.5276788287
5.9,-26.85,-36.63,-73.56,31.7718,-106.506,-2.54152751513,-90.5196072721
8.9,-21.3,-36.63,-73.56,39.0112,-102.627,1.23482896214,-87.854667578
-16.4,12.9,-36.63,-73.56,44.5652,-110.4,4.19931570592,-90.8490660975
-18.7,10.7,-36.63,-73.56,38.1448,-122.88,0.83696008675,-97.9550827128
4.1,-10.9,-36.63,-73.56,32.655,-123.829,-2.20350076226,-99.3367876209
4.5,-28.95,-36.63,-73.56,33.3021,-123.037,-1.83901662895,-98.8329539424
-17.9,11.0,-36.63,-73.56,39.5545,-121.5,1.60711281865,-97.0218386949
8.1,-20.8,-36.63,-73.56,39.5732,-101.755,1.5233468974,-87.3685910988
8.8,-21.5,-36.63,-73.56,39.0623,-101.831,1.25908371801,-87.4582870136
-18.9,8.3,-36.63,-73.56,44.1212,-104.036,3.89837830752,-87.931746392
-18.9,7.0,-36.63,-73.56,44.1212,-104.036,3.89837830752,-87.931746392
-22.8,-2.8,-36.63,-73.56,44.4429,-98.9556,4.02127188403,-85.5061553236
-18.6,10.2,-36.63,-73.56,39.2291,-121.786,1.42988196186,-97.2210204783
10.6,-24.4,-36.63,-73.56,37.1797,-98.9247,0.282792429522,-86.1960649779
-19.0,11.1,-35.67,-73.61,40.9366,-115.919,2.83506227896,-93.9616324844
-19.0,11.1,-35.67,-73.61,40.8929,-115.824,2.81063496818,-93.9233890955
-19.0,11.1,-35.67,-73.61,40.7863,-115.652,2.75167331959,-93.8585644375
-19.4,10.8,-35.67,-73.61,40.5907,-115.951,2.64914626951,-94.0344677493
-19.4,10.8,-35.67,-73.61,40.5546,-115.918,2.62941658933,-94.0245621331
-19.5,10.8,-35.67,-73.61,40.5183,-115.844,2.60922185859,-93.9949513656
-19.3,13.7,-35.67,-73.61,38.9935,-123.072,1.8371703035,-97.7589241996
7.6,-14.8,-35.67,-73.61,39.7997,-105.613,2.15652761648,-89.1545832676
1.8,-22.8,-35.67,-73.61,44.2401,-71.9259,4.30325893981,-72.8206471203
-18.8,-0.3,-35.67,-73.61,35.123,-89.932,-0.277242455459,-81.7987671876
3.0,-27.85,-35.67,-73.61,29.3343,-103.668,-3.28985416015,-89.1792587524
3.0,-27.65,-35.67,-73.61,29.334,-103.668,-3.29000982244,-89.1792812535
-18.3,5.8,-35.67,-73.61,36.3823,-93.4805,0.362869118869,-83.5000472084
-18.2,5.0,-35.67,-73.61,34.7751,-92.3429,-0.455045196332,-83.0283647685
-17.8,5.4,-35.67,-73.61,35.8389,-93.645,0.0860653724486,-83.6167999023
-17.4,8.6,-35.67,-73.61,35.196,-93.784,-0.241552232618,-83.7268887898
-17.4,8.2,-35.67,-73.61,35.1923,-93.0693,-0.243171065628,-83.3686816776
-21.4,-0.5,-35.67,-73.61,36.1297,-87.83,0.232449205236,-80.6993235431
-21.3,-0.5,-35.67,-73.61,36.1297,-87.83,0.232449205236,-80.6993235431
-16.8,6.2,-35.67,-73.61,34.4873,-92.8342,-0.601808463423,-83.2921683702
-26.2,-0.4,-17.32,167.64,37.954,-121.866,12.5803611203,-160.951880535
-25.2,0.1,-17.32,167.64,38.3453,-122.458,12.7704824697,-161.311649179
-10.0,-1.0,-17.32,167.64,-76.4512,-107.777,-51.7518510426,-178.900136854
-24.8,0.5,-17.32,167.64,36.3887,-121.551,11.6611145157,-160.401269351
4.4,-20.7,-17.32,167.64,25.1233,102.74,4.63139431605,136.150175426
-1.3,-27.05,-17.32,167.64,-75.2808,-72.185,-56.027375593,-177.447751647
-3.2,12.3,-17.32,167.64,7.2728,80.7022,-6.92424205704,123.135321193
-25.6,1.1,-17.32,167.64,35.9452,-120.542,11.4633784935,-159.845581874
-25.6,0.8,-17.32,167.64,36.764,-121.447,11.8949327276,-160.453656632
-26.0,2.8,-17.32,167.64,34.4408,-119.715,10.6021909877,-159.098647842
-3.4,27.75,37.11,144.0,43.8652,19.4061,61.3747013931,87.1682632167
-1.5,29.75,37.11,144.0,46.4136,10.0231,66.1045330003,86.6929375854
-2.1,28.75,37.11,144.0,51.4455,7.2643,68.4593006165,92.773097171
-3.2,13.7,37.11,144.0,45.8398,-96.2929,60.2835025931,-162.753985113
-0.9,29.15,37.11,144.0,54.725,-101.978,61.5378523444,-172.799692329
-0.9,29.15,37.11,144.0,54.725,-101.978,61.5378523444,-172.799692329
-2.2,29.55,37.11,144.0,45.9348,14.4434,64.120386094,87.4521118913
-2.0,28.15,37.11,144.0,49.2709,11.67,66.2359433529,90.5563225009
-2.5,25.2,37.11,144.0,52.3063,7.7592,68.4300965636,94.0378768554
-2.6,26.55,37.11,144.0,50.9427,12.4684,66.3561632517,92.7972984217
-2.8,29.85,37.11,144.0,52.3082,6.11351,69.0556957058,93.9457720648
-2.6,28.15,37.11,144.0,52.1003,5.81448,69.1360019165,93.6255788598
-2.5,26.95,37.11,144.0,52.4943,10.1073,67.5870199551,94.5059953365
-2.2,16.1,37.11,144.0,38.9946,-92.0748,59.0709443226,-155.418118553
-0.5,17.2,37.11,144.0,23.5225,45.5032,41.82297945,90.1473389038
-3.7,23.0,37.11,144.0,54.5477,13.3214,66.8460265183,97.5918189158
-2.3,28.45,37.11,144.0,51.9663,6.7989,68.7348698037,93.4835471143
-1.2,29.35,37.11,144.0,47.2638,11.6363,65.6857199857,88.1279688455
-29.15,-12.5,37.38,141.78,50.7012,29.2242,59.835072004,95.0786008004
8.6,-8.2,39.84,143.81,40.4012,-114.938,53.0701597414,-165.851227709
-15.3,-6.7,39.84,143.81,40.1988,-115.148,52.9102267084,-165.851309475
-13.4,-6.8,39.84,143.81,40.187,-115.051,52.9329088825,-165.797082679
11.0,-6.7,39.84,143.81,40.1524,-114.926,52.9527636683,-165.717235383
28.55,-16.9,20.62,100.02,50.541,7.076,45.5852316619,64.8906703419
26.75,-15.7,20.62,100.02,48.3319,8.3311,44.2203719445,64.03751123
29.25,-17.0,20.62,100.02,51.4455,7.2643,45.9606745256,65.4881140955
-2.9,22.1,20.62,100.02,64.6453,-147.805,55.3756194522,127.189948615
-3.0,22.3,20.62,100.02,64.8736,-147.862,55.4082937805,126.95093536
6.2,-22.4,20.62,100.02,-46.43,51.861,-14.1056425175,79.8080454775
25.1,29.85,20.62,100.02,48.2163,7.15896,44.4524575234,63.5874642074
27.45,-16.1,20.62,100.02,49.1822,8.12684,44.6826390016,64.439965821
-1.0,23.3,20.62,100.02,62.938,-143.719,56.0213035577,129.120386899
24.9,-11.1,20.62,100.02,42.5483,8.9994,41.1126868169,61.3974533615
-15.4,3.6,20.62,100.02,70.4833,-21.95,58.0552136999,79.4986811174
-5.1,9.2,20.62,100.02,55.3493,-160.477,49.3389753854,133.725157386
24.4,-20.2,20.62,100.02,46.3633,7.2993,43.5010390855,62.6380807632
25.5,-10.8,20.62,100.02,42.0945,9.2847,40.8023008847,61.3032303673
28.45,-13.7,20.62,100.02,48.7719,9.195,44.2261932195,64.5621363744
24.8,9.6,20.62,100.02,-19.2022,17.5838,0.945399920838,58.5779095838
24.8,9.6,20.62,100.02,-19.2022,17.5838,0.945399920838,58.5779095838
28.55,1.4,20.62,100.02,35.8373,14.5242,36.1572873669,61.0485469014
27.45,-14.6,20.62,100.02,47.4146,8.90753,43.6286838754,63.7407404996
26.55,-15.7,20.62,100.02,47.3692,8.58088,43.6856406078,63.6056392692
29.25,-2.8,38.78,142.17,42.9142,-90.2481,62.9496227258,-157.656111581
29.25,-2.7,38.78,142.17,42.9142,-90.2481,62.9496227258,-157.656111581
-4.1,11.4,38.78,142.17,51.5132,-1.80033,72.0149430166,89.168351411
-2.7,14.6,38.4,142.09,51.4455,7.2643,68.277532254,89.9688613612
-2.2,13.7,38.4,142.09,51.3077,13.0026,66.1081457178,90.8144026564
-3.2,12.0,38.4,142.09,48.8443,13.7006,65.1507997296,88.0800422528
-28.35,-4.4,38.4,142.09,33.0515,-114.827,49.179146854,-163.954991916
-1.9,15.4,38.4,142.09,45.3933,22.7767,60.5586577477,87.7679231494
-2.1,14.4,38.4,142.09,52.4943,10.1073,67.4490502048,91.8043387219
-1.8,16.2,38.4,142.09,46.6365,15.1139,63.8954586607,86.1201610967
-2.3,14.1,38.4,142.09,50.2236,8.4489,67.5441839316,88.5200524971
-2.8,15.0,38.4,142.09,51.9663,6.7989,68.5611853197,90.6352544051
-2.0,27.45,37.47,142.37,51.8429,10.3741,66.9019309799,91.9653026921
-1.4,21.9,37.47,142.37,47.2867,9.8803,65.8988129498,86.193219801
-2.1,23.2,37.47,142.37,49.6552,11.3594,65.9820011948,89.3929265502
-2.4,24.6,37.47,142.37,49.0867,11.5263,65.7605527372,88.7456830119
-3.8,24.8,37.47,142.37,47.2683,3.8589,68.4224650251,84.7477284952
-3.8,23.1,37.47,142.37,52.1136,-4.06806,72.5214011323,92.0291221515
-4.1,22.9,37.47,142.37,46.6022,-0.1458,70.0321540698,83.0620023678
-3.0,26.0,37.47,142.37,52.9223,4.74754,69.2099341192,92.9258533972
-2.5,23.8,37.47,142.37,52.1003,5.81448,68.6674753132,91.7851561177
-2.5,-26.85,37.47,142.37,44.9183,5.88,66.8951137563,82.2278525045
-2.3,20.6,37.47,142.37,45.5464,14.0143,63.6594701304,85.52853366
-2.5,18.5,37.47,142.37,41.1086,23.5846,58.1379458702,85.4850509326
-3.3,22.8,37.47,142.37,45.279,4.542,67.594404866,82.2942373438
-26.1,-4.1,37.47,142.37,35.099,-113.885,49.9850926311,-164.652481235
-1.1,26.85,-10.1,107.72,47.0196,133.287,18.9240168786,118.152218084
-1.0,23.2,38.32,141.85,49.7766,17.5428,63.8974600825,90.0769407052
-1.0,23.2,38.32,141.85,49.7766,17.5428,63.8974600825,90.0769407052
0.8,24.7,38.32,141.85,61.0495,11.2939,68.2884006713,103.747628703
3.9,-17.1,38.32,141.85,-32.9277,117.239,2.7691628394,129.124302253
-4.6,11.6,37.0,140.54,47.395,7.2313,66.0647251843,84.6747249562
-6.4,5.7,37.0,140.54,46.0807,14.2613,62.811295873,85.2871937674
-4.5,10.2,37.0,140.54,46.0811,7.40839,65.6007040934,83.1694311512
-5.7,14.2,37.0,140.54,45.8598,-98.2525,60.7927086108,-165.755842512
-6.4,13.9,37.0,140.54,45.1946,-96.4383,61.2232329887,-164.497982251
-6.8,15.0,37.0,140.54,44.6812,-96.7434,60.9087655889,-164.14902365
-7.1,8.7,37.0,140.54,52.3063,7.7592,67.0882081752,91.0038353088
-4.8,17.0,37.0,140.54,42.141,-92.9597,61.4193908425,-160.407315619
-4.6,16.4,37.0,140.54,-21.159,119.731,8.07006775937,129.325193281
-7.1,6.5,37.0,140.54,46.6022,-0.1458,69.023522048,82.0395863019
-6.6,5.3,37.0,140.54,50.9427,12.4684,65.0194889694,90.0867580121
-5.8,21.4,37.0,140.54,47.3917,-123.869,53.3873658651,-176.842590657
-5.1,16.1,37.0,140.54,40.1664,-94.1461,60.1094677024,-159.237619187
-5.9,19.5,37.0,140.54,40.1212,-91.874,61.0534726081,-158.186039608
-7.2,24.2,37.0,140.54,48.3584,-119.333,55.0353385769,-175.628333321
-6.3,19.1,37.0,140.54,39.5299,-92.0483,60.7294109035,-157.766991524
-5.6,8.2,37.0,140.54,49.9883,14.5417,63.9843411738,89.4764447696
-4.3,23.7,37.0,140.54,38.9982,-97.8327,58.0828868961,-160.039376577
-6.1,18.6,37.0,140.54,39.0455,-92.9759,60.1221800146,-157.799069686
-21.6,-1.1,35.42,140.85,41.9025,-120.303,50.8936010619,-172.74464143
5.3,-9.6,35.42,140.85,-32.9277,117.239,1.27726368792,128.868319444
-1.2,-23.1,-20.29,168.15,44.7735,119.708,13.4022419019,147.478808784
-25.0,10.9,-20.29,168.15,-89.9289,144.438,-55.2007866707,168.119476539
-27.55,5.2,-37.74,-74.41,30.7119,-92.4314,-3.56932669808,-83.7987752249
4.6,-19.6,-37.74,-74.41,34.2623,-116.921,-1.87288375186,-96.155415298
-25.0,-5.1,-37.74,-74.41,45.8618,-93.5241,4.13632244375,-83.3564204932
-24.0,-4.1,-37.74,-74.41,45.1946,-96.4383,3.81393117556,-84.7839807939
-24.5,-4.5,-37.74,-74.41,45.2199,-94.4855,3.81479196698,-83.8633273592
-23.1,-3.3,-37.74,-74.41,44.6812,-96.7434,3.55302641395,-84.9777212299
-23.2,-3.9,-37.74,-74.41,44.6673,-95.777,3.54014069604,-84.5223555322
-24.5,-4.1,-37.74,-74.41,44.6985,-94.8311,3.55068262727,-84.0724828924
-24.4,-3.6,-37.74,-74.41,44.0148,-93.4003,3.19474282556,-83.4518494296
-24.9,-4.3,-37.74,-74.41,44.0405,-92.3306,3.20296609937,-82.941019341
-22.2,1.6,-37.74,-74.41,43.3719,-97.8476,2.88826084767,-85.6300160018
-23.7,-2.4,-37.74,-74.41,43.3655,-95.2078,2.87198985542,-84.3681848683
-24.3,-2.3,-37.74,-74.41,43.3103,-93.5527,2.83656067174,-83.5807718587
-24.9,-2.8,-37.74,-74.41,43.319,-92.4755,2.83661213213,-83.064454734
2.4,-24.9,-37.74,-74.41,37.7461,-106.829,0.00319437303965,-90.618817843
-24.9,-4.0,-37.74,-74.41,44.14,-93.219,3.25765380226,-83.3556153408
-24.6,-3.3,-37.74,-74.41,43.906,-93.1,3.13796045029,-83.3175897191
-25.1,-4.2,-37.74,-74.41,44.043,-92.876,3.20668311096,-83.2002327079
-24.9,-4.2,-37.74,-74.41,44.027,-92.741,3.19792882826,-83.1372679251
-22.4,-0.7,-37.74,-74.41,44.4429,-98.9556,3.44477903224,-86.0481091275
21.7,4.2,-37.74,-74.41,33.8996,-96.2848,-1.96262175116,-85.6143457806
6.4,-7.4,2.74,126.35,-21.1712,55.7399,-11.2610567309,92.4313792124
2.4,-28.05,-6.12,151.21,42.7861,77.6672,22.4074179915,120.839229023
-25.4,1.6,-6.12,151.21,-81.4755,161.973,-43.9627530604,152.60432901
2.6,-28.05,-6.12,151.21,42.5,78.4,22.1494170405,121.027646246
0.9,-24.6,-6.12,151.21,-78.6388,-123.795,-46.6543502399,162.215684352
3.6,-26.85,-6.12,151.21,41.7291,77.8048,21.7774903586,120.54682231
29.15,-2.8,39.99,142.51,40.5559,-89.294,62.780012118,-153.88428628
-5.2,15.0,39.99,142.51,50.764,5.9317,69.4637435901,87.6819782528
28.45,-3.6,39.99,142.51,37.154,-92.2687,60.0653064402,-152.703959746
29.15,-2.7,39.99,142.51,40.1156,-90.882,61.936341184,-154.290744558
29.05,-2.9,39.99,142.51,40.1956,-90.0812,62.302360387,-153.960295804
28.95,-3.1,39.99,142.51,39.675,-91.0619,61.6758688942,-154.01654379
29.25,-3.0,39.99,142.51,39.5853,-90.3443,61.9366802272,-153.579139693
29.35,-2.4,39.99,142.51,38.9946,-92.0748,60.9646080313,-153.989925926
29.35,-2.8,39.99,142.51,38.912,-90.5331,61.5702425363,-153.125506286
29.45,-3.0,39.99,142.51,38.941,-89.6991,61.9348127105,-152.715941115
29.45,-2.6,39.99,142.51,38.3138,-93.0383,60.2688922632,-153.972580522
28.75,-2.5,39.99,142.51,38.2909,-92.2684,60.575504408,-153.54891265
29.45,-1.8,39.99,142.51,37.5877,-91.7458,60.4795814116,-152.739764211
28.35,-4.3,39.99,142.51,38.6361,-90.2364,61.5762832764,-152.748637266
29.75,-2.3,39.99,142.51,37.123,-94.9176,58.9638933776,-154.124942446
12.9,-3.4,-2.27,136.61,41.7291,77.8048,22.3527212511,111.855493021
-26.15,-3.5,37.98,143.33,39.868,32.7934,54.8455153269,89.1578506971
-6.9,12.7,37.98,143.33,52.7385,-1.30767,72.0757320385,93.3239456504
-7.9,13.4,37.98,143.33,53.2452,-6.3762,74.0503464946,95.2494468146
-7.9,13.4,37.98,143.33,53.2452,-6.3762,74.0503464946,95.2494468146
-7.3,6.2,37.98,143.33,55.073,-7.51,74.4285821088,99.2090481407
-8.9,10.6,37.98,143.33,53.4195,-9.375,75.1857529381,96.6930206588
-8.3,7.1,37.98,143.33,52.3743,-6.7745,74.1939567785,93.675581498
-2.0,-29.15,37.98,143.33,-32.9277,117.239,2.60208286014,129.868965122
-18.7,0.0,9.65,122.11,41.181,28.773,34.5075117779,83.504997961
-21.8,11.2,9.65,122.11,46.7133,23.5981,38.874879039,84.5926914518
-18.5,0.3,9.65,122.11,41.2373,28.5072,34.6036027179,83.4344196808
-22.7,2.0,9.65,122.11,68.3916,23.6572,47.756557728,100.712626316
-19.0,7.3,9.65,122.11,45.4909,25.945,37.6118493027,84.643169652
-20.5,4.5,9.65,122.11,65.0853,25.8964,46.3375768529,98.0560124187
-27.05,-7.0,9.65,122.11,62.8962,-152.189,43.5443024511,146.160808403
-17.8,5.9,9.65,122.11,67.4421,26.5261,46.9671346364,100.14040711
-24.8,-5.3,9.65,122.11,78.1777,16.37,50.4448643394,110.112383843
-24.8,-5.5,9.65,122.11,78.1796,16.3906,50.4427839177,110.114048652
-24.8,-5.6,9.65,122.11,78.1742,16.3846,50.4431235884,110.108575331
-24.8,-5.6,9.65,122.11,78.1737,16.3584,50.4458758567,110.108431062
-24.8,-5.4,9.65,122.11,78.1789,16.3482,50.4472419991,110.11392847
-24.7,-5.7,9.65,122.11,78.1823,16.3683,50.4452963546,110.117142596
-24.1,1.1,9.65,122.11,54.0125,23.1808,42.5830451841,89.0879206253
-19.6,16.1,9.65,122.11,45.4371,25.0495,37.8120733959,84.3311647604
-20.2,-0.8,9.65,122.11,58.462,26.7347,43.6748026776,92.996201588
2.2,27.55,38.96,142.1,42.7654,-111.1,55.450378938,-166.709106258
-3.7,10.9,38.96,142.1,51.5132,-1.80033,72.0593260917,88.9004328411
-14.8,2.0,-3.13,150.61,40.0575,70.818,23.4540559188,116.994250811
-3.0,29.55,37.0,141.16,51.5888,5.8121,67.9051010413,90.3606218428
-4.1,-29.15,37.0,141.16,51.9394,-10.2442,74.3054899416,92.1968313928
-4.1,-29.15,37.0,141.16,51.9394,-10.2442,74.3054899416,92.1968313928
-0.7,24.9,37.69,141.71,47.2484,6.6517,67.0426039904,84.6357725794
-1.4,28.65,37.69,141.71,44.9183,5.88,66.6947171771,81.5623870063
-2.4,28.35,37.69,141.71,47.561,-2.907,71.2557804644,83.3579303263
-2.9,12.8,-18.52,167.94,7.2728,80.7022,-7.76569998796,123.095909583
-3.3,25.5,-18.52,167.94,-89.9289,144.438,-54.3206808786,167.910057922
-0.9,-19.9,-7.68,-74.66,76.5374,-68.8238,34.5712635389,-73.548610762
21.2,2.2,51.91,-171.56,-19.0763,-169.927,16.4710945549,-170.572502817
-0.6,26.35,51.91,-171.56,2.4529,112.214,32.7670783015,139.850239972
-22.8,-8.5,2.88,97.86,55.1139,14.9147,35.8166168947,69.8539896638
-6.7,24.2,49.27,-127.17,46.6202,10.2635,71.8628811772,-54.6972397591
-7.1,21.4,49.27,-127.17,48.1639,11.2768,72.7226420419,-56.290863696
-5.8,22.5,36.22,141.54,37.0727,25.523,54.6052010118,84.0376365217
-20.8,-4.9,36.22,141.54,44.5812,-92.9181,61.6205900267,-162.562690662
-21.1,-5.0,36.22,141.54,44.6753,-92.282,61.9107317329,-162.428126266
-22.6,-5.1,36.22,141.54,44.6797,-91.2833,62.3162891828,-162.086602269
-24.7,-5.6,36.22,141.54,44.622,-90.3905,62.6605148327,-161.724897208
-24.4,-5.4,36.22,141.54,44.6164,-89.6534,62.9628912801,-161.470335073
-22.0,-6.0,36.22,141.54,42.6381,-94.4507,60.2461502007,-161.397095847
-24.2,-6.3,36.22,141.54,42.6472,-92.7709,60.9324556459,-160.744200787
-22.8,-6.7,36.22,141.54,42.1009,-94.6676,59.9386782455,-161.02962127
-24.6,-7.1,36.22,141.54,42.1246,-93.7546,60.3189799414,-160.679978281
-24.8,-7.2,36.22,141.54,42.141,-92.9597,60.6516597521,-160.374693638
-26.2,-7.0,36.22,141.54,42.1234,-92.0007,61.0421764917,-159.976716269
-26.65,-7.3,36.22,141.54,42.0628,-91.2218,61.3445604916,-159.613718189
-25.1,-6.1,36.22,141.54,41.4028,-94.0575,59.8966094085,-160.197016644
-26.85,-7.2,36.22,141.54,41.4786,-92.1725,60.7095597615,-159.481668159
-27.95,-7.2,36.22,141.54,41.406,-91.5121,60.9581958798,-159.147948528
-28.55,-7.1,36.22,141.54,41.375,-90.5422,61.3586572699,-158.724730392
-29.45,-6.1,36.22,141.54,40.829,-90.0345,61.3571293153,-158.030057876
-25.0,-5.9,36.22,141.54,41.9069,-93.2153,60.4511409428,-160.275643435
-23.4,-5.1,36.22,141.54,44.043,-92.876,61.4337814309,-162.046770204
-24.9,-4.5,36.22,141.54,44.064,-92.041,61.7797218173,-161.764057986
-24.6,-4.3,36.22,141.54,44.054,-91.349,62.0585535979,-161.50665867
0.7,-22.5,40.2,143.22,-7.4121,72.4525,19.8176483015,102.590275592
0.7,-22.5,40.2,143.22,-7.4121,72.4525,19.8176483015,102.590275592
-4.5,21.9,40.2,143.22,46.7917,22.7111,62.3323627791,88.4121683133
-3.2,29.55,40.2,143.22,52.4943,10.1073,68.6253690217,91.2205993646
4.5,-18.5,40.2,143.22,-32.9277,117.239,3.74502157275,129.608706135
-24.6,-5.0,40.2,143.22,38.9612,-95.4609,59.3975303819,-155.212337568
-24.9,-4.9,40.2,143.22,38.3231,-96.1988,58.8204305256,-155.1493971
-5.9,23.3,40.2,143.22,44.6777,26.2526,60.2479881547,88.0630055234
-29.85,-4.6,40.2,143.22,36.406,-95.1161,58.3566194753,-153.272866719
5.8,-12.3,27.44,88.35,52.13,10.673,46.6479899979,57.8323409389
3.5,-11.3,27.44,88.35,53.9353,10.3169,47.5591362509,58.6187370352
22.3,6.5,27.44,88.35,-35.321,148.999,-4.57789345841,117.271891102
6.0,-12.2,27.44,88.35,51.3077,13.0026,45.8192303011,58.2791213879
22.2,8.1,27.44,88.35,-35.315,149.363,-4.5829505068,117.444886324
12.7,-7.5,27.44,88.35,39.9938,15.8155,39.6046487622,55.1528943027
16.4,4.1,27.44,88.35,-25.3691,151.082,1.21627722449,120.028093464
8.5,-10.4,27.44,88.35,49.6552,11.3594,45.3311107338,56.9224742851
8.4,-10.8,27.44,88.35,49.5654,11.4359,45.2728301196,56.9109504415
8.2,-11.9,27.44,88.35,49.3913,11.652,45.1467896518,56.9148119743
8.1,-11.6,27.44,88.35,49.2709,11.67,45.0846780107,56.8683937756
7.8,-10.4,27.44,88.35,49.1121,11.6767,45.0059070799,56.8010565853
7.7,-10.0,27.44,88.35,48.9962,11.5213,44.9790482186,56.6912104153
7.5,-10.2,27.44,88.35,48.8902,11.5858,44.9148437001,56.6693608615
6.5,-16.1,27.44,88.35,53.4195,-9.375,51.6945493573,52.1308865221
16.3,2.3,27.44,88.35,-31.52,159.061,-2.50993835702,122.889982053
6.7,-12.0,27.44,88.35,50.9427,12.4684,45.743177273,57.9167814965
6.8,-10.9,27.44,88.35,50.6461,11.6161,45.7610064368,57.4680407128
6.5,-16.6,27.44,88.35,51.9394,-10.2442,51.2969157045,50.8482782351
-25.9,-6.0,-6.9,148.15,58.2758,-134.385,31.0126205687,173.062338673
-25.7,-7.3,-6.9,148.15,60.6597,-134.883,32.1245414563,171.581636577
-27.15,-6.3,-6.9,148.15,56.4191,-132.347,30.3777698407,174.626958891
-2.7,16.4,38.64,43.4,60.9677,-144.605,78.4320925828,56.1063252531
-2.8,15.5,38.64,43.4,61.1292,-145.775,78.2229859697,57.6274414558
-3.5,21.4,38.64,43.4,60.3351,-144.262,78.7605471448,56.2265735669
-3.5,21.5,38.64,43.4,60.2361,-143.969,78.8383944295,55.8660705738
-3.8,21.4,38.64,43.4,60.3863,-144.677,78.6898360348,56.8156865849
-3.1,20.0,38.64,43.4,44.7694,-79.1417,61.6178904515,-12.9106719239
-0.5,23.3,38.64,43.4,44.057,-93.885,67.456698019,-19.1818845374
-3.0,20.0,38.64,43.4,40.6358,-77.8876,59.4311701829,-15.7786796817
-24.8,10.7,-14.52,-76.12,37.3416,-121.643,12.3649061135,-96.5341259256
-2.4,20.2,-14.52,-76.12,34.9308,-4.3119,12.5467016069,-43.6366995518
-4.5,17.3,-14.52,-76.12,33.9881,-6.8569,11.7942046971,-44.5312965468
-19.7,1.5,-0.95,126.89,64.8736,-147.862,38.597576335,149.165013222
-19.8,-12.7,-0.95,126.89,64.8736,-147.862,38.597576335,149.165013222
4.0,-12.1,-0.95,126.89,60.8792,-147.096,36.9978047077,152.086794825
-20.6,-12.5,-0.95,126.89,64.7714,-146.887,38.7184486871,149.406135611
2.6,-28.15,-0.95,126.89,43.9553,42.6863,27.7895113559,93.1275075135
-17.4,-11.4,-0.95,126.89,63.7318,-148.937,37.9373971484,149.779703224
5.8,-12.0,-0.95,126.89,63.4056,-148.86,37.8097440321,150.019995031
17.4,-11.8,-0.95,126.89,61.1082,-155.622,35.6745846442,150.05098829
